Complaint ID,URL,Title,User,Date,Full Text
teknik-aksaklik-nedeniyle-siparis-tamamlanamadi-fiyat-farki-icin-cozum-talebi,https://www.sikayetvar.com/bellona/teknik-aksaklik-nedeniyle-siparis-tamamlanamadi-fiyat-farki-icin-cozum-talebi,Teknik Aksaklık Nedeniyle Sipariş Tamamlanamadı: Fiyat Farkı İçin Çözüm Talebi,Yunus,02 Ocak 2025 11:26,"Merhaba,
31.12.2025 tarihinde saat 23.50'de, Soft Selection Pro 5 Yatak 150X200 ürününüzün siparişini vermek istediğimde, bellona.com.tr sitenizde yaşanan bir teknik aksaklık nedeniyle siparişim onaylanmamıştır. Konuyla ilgili desteğinizi rica ediyorum.
Yapı Kredi kredi kartımla ödeme işlemini mobil uygulama üzerinden onayladım. Ancak, onay işlemi sırasında sitenizin ilgili bağlantısı (https://www.bellona.com.tr/order/step3) yenilenmiş ve siparişim tamamlanmamıştır.Daha sonra ürün fiyatında bir değişiklik yaşanmış ve sipariş oluşturma imkanım kaybolmuştur.Mağduriyetimin giderilebilmesi adına, sipariş oluşturduğum tarihte geçerli olan tutar ile mevcut fiyat arasındaki fark kadar birhediye çekitanımlanmasını rica ediyorum. Bu sayede siparişi tekrar oluşturabilmek isterim.
Siparişi oluştururken görünen tutar: 11.674,00 ₺Hata sonrası görünen tutar: 12.974,00 ₺Şu anda görünen tutar: 15.050,00 ₺
İlgili ürün linki: https://www.bellona.com.tr/urun/soft-selection-pro-5-yatak-150x200
Destek ve anlayışınız için şimdiden teşekkür eder, mağduriyetimin en kısa sürede çözüme kavuşturulmasını rica ederim.
İyi çalışmalar dilerim."
bellona-yatak-ve-basliklarda-tahta-kurusu-sorunu,https://www.sikayetvar.com/bellona/bellona-yatak-ve-basliklarda-tahta-kurusu-sorunu,BellonaYatak Ve Başlıklarda Tahta Kurusu Sorunu,Muhammed,02 Ocak 2025 02:38,"Aldığımız Bellona markası yatak ve başlıklarda tahta kurusu fark ettik. Üç yıl garantili ve faturalı olmasına rağmen, bir yıl olmuş diye kabul etmiyoruz dendi. Biz aldığımız hafta rahatsızlık hissettik ama tahta kurusu hiç aklımıza gelmedi; alerjik dendi, uyuz sandık, sivrisinek olabilir dedik. Ta ki yatakta böceği görüp, ne olabilir diye araştırınca tahta kurusu olduğunu anladım. Araştırdığımda başlık ve yataklarda çoğunluk olduğunu okuduğumda, kontrol ederken de bu manzara ile şok oldum ama kabul etmiyorlar. Üstelik Bellona'ya ilk şikayet eden de ben değilim. Bu konuda yardımcı olursanız sevinirim."
bellona-koltuk-takiminda-hayal-kirikligi-2,https://www.sikayetvar.com/bellona/bellona-koltuk-takiminda-hayal-kirikligi-2,BellonaKoltuk Takımında Hayal Kırıklığı,Göktenur,31 Aralık 2024 19:35,"Ben Bellona İstanbul Kozyatağı şubesinden 2024 Temmuz ayında Larissa koltuk takımı aldım. 3-4 ay sonra koltuklarda tüylenme oldu. Demirleri soyuldu.Servisi çağırdık, tüylenmenin normal olduğunu söyledi. Bellona gibi bir marka nasıl bu kadar kalitesiz kumaş kullanabiliyor? Kesinlikle kumaş kalitesi tam bir hayal kırıklığı."
mobilya-teslimatinda-surekli-erteleme-sorunu-5,https://www.sikayetvar.com/bellona/mobilya-teslimatinda-surekli-erteleme-sorunu-5,Mobilya Teslimatında Sürekli Erteleme Sorunu,İskender,31 Aralık 2024 15:10,"Bellona'dan birkaç parça mobilya aldım, parasını ödedim. 1 ay içinde teslim edilecek denildi, Mersin Bellona Türkeri bayisi tarafından. Fakat 2 haftadır sürekli kandırılıyorum, bu Bellona'nın ismine yakışmıyor. Malı satarken çok ilgili davranıyorlar, ancak teslim edileceğinde farklı bir tavır sergiliyorlar. Böyle esnaflık olmaz. Her aradığımda bugün, yarın, öbür gün diye oyalıyorlar, 2 hafta geçti. Bu nasıl mağaza? Acil çözüm istiyorum. Teslim edilmesi gereken tarih geçti. Gidip mahkemeye başvuracağım, artık son çare."
valencia-koltuk-takimi-gicirti-ve-kumas-sorunlari,https://www.sikayetvar.com/bellona/valencia-koltuk-takimi-gicirti-ve-kumas-sorunlari,Valencia Koltuk Takımı: Gıcırtı Ve Kumaş Sorunları,Esma,31 Aralık 2024 14:26,"Aralık 2024 Konya Ereğli mağazasından alınan valencia koltuk takımı, alındığı günden itibaren gıcırtı sesi ve kumaşında potluk yani esneme ve kırışma yapıyor.
Bir de bunların altı çelikten yapılıyor diye daha sağlam olduğunu belirttiler. Ürünün artık tamir değil, komple değişimini istiyorum. Aksi halde Tüketici Hakem Heyeti'ne başvuracağım.
Bellona kalitesine güvenerek aldık. Eski koltuklarım bundan daha iyiydi. Fotoğrafta kırışıklık mevcuttur."
magaza-calisaninin-tutarsiz-indirim-sozu,https://www.sikayetvar.com/bellona/magaza-calisaninin-tutarsiz-indirim-sozu,Mağaza Çalışanının Tutarsız İndirim Sözü,İsmail,31 Aralık 2024 11:36,"Yıllardır alışveriş yaptığım Beylikdüzü Bellona Aksu mağazası geçen cumartesi beni hayal kırıklığına uğrattı. Üzüldüm de açıkçası. Tabii ki de bir elemanın müşteriye davranışını mağazaya ve Bellona markasına yükleyemem ancak yine de mağaza eğitimini beğenmedim. Geçen cumartesi eşimle daha öncesinde beğendiğimiz tek kişilik yatak almak için Aksu mağazasına gittik. Bellona marka Caprica 90*190 yatak. Aslında biz sürekli Ş**** Hanım adında bir ablamız vardı, ondan alışveriş yapardık. Çok ilgili, çok alakadar bir bayan ancak o gün izinli olduğu için U*** adında bir arkadaş ilgilendi ve üründe bize yüzde 10indirimyaptı. Biz de eşimle düşünelim, hafta sonu gelelim dedik; o güne kadar değişmez sanırım dedim hatta arkadaşa, 31 Aralık'a kadar fiyat aynı dedi. Cumartesi eşim kızımla ürünü almaya gittiğimizde arkadaş çark etti. 'Ben öyle bir fiyat demedim' dedi. 'Nasıl olur' dedim, 'sen dedin yüzde 10 indirim yaparız, ürünün fiyatı 4.408 TL, düz 4000 yaparım' dedin ancak adam 'ben öyle bir şey demedim' dedi. İyi, kalsın dedim, buraya kadar hadi neyse, arkadaş kötü bir üslupla 'kalırsa kalsın, çok da önemli' deyip gitti. Bir müşteriye söylenecek en son sözdür, ne demek kalırsa kalsın, yıllardır alışveriş yaptığımız mağaza, yakışıyor mu? Orada ben olsam orta bir yol bulmaya çalışır, en azından müşteriyi iyi bir şekilde bir daha gelip alışveriş yapacak şekilde gönderirim ama ne yazık ki herkes satış elemanı olamıyor. Almadan çıktık ve ben ertesi gün tesadüfen Bellona'nın internet sitesine baktığımda yılbaşına kadar yüzde 10 indirimle ürün 3.967,20 TL, hatta World karta peşin fiyatına 7 taksitle sipariş verdim, hatta ürün bugün teslim olacak. Sonuç: müşteri kaybı. Sonuç: eş dostumun bu olayı duyup belki de bu mağazadan alışveriş yapmamaları. Ben de artık bu mağazanın önünden dahi geçmeyi düşünmüyorum ancak Bellona markasını asla bayiyle karıştırmam. Güvenimiz, izlenimimiz Bellona markasına karşı her zaman pozitif. Ne denir? Bir müşteri bin müşteri getirir, bin müşteri götürür, sorun değil. İstanbul'da çok Bellona mağazası var, hatta internet sitesi."
bellonadan-aldigim-urunden-hic-memnun-degilim-video,https://www.sikayetvar.com/bellona/bellonadan-aldigim-urunden-hic-memnun-degilim-video,Bellona'dan Aldığım Üründen Hiç Memnun Değilim!,Tubay,31 Aralık 2024 08:42,
bellona-koltuk-takiminda-dikis-problemi,https://www.sikayetvar.com/bellona/bellona-koltuk-takiminda-dikis-problemi,BellonaKoltuk Takımında Dikiş Problemi,Mustafa,30 Aralık 2024 20:45,"2022 yılı başında aldığım Bellona koltuk takımlarımda dikiş patlamaları mevcut.Garantisi 2 yıl olduğu için garanti kapsamına girmiyormuş. Bu dikiş patlaması, koltuklar tarafıma teslim edildikten 4 ay sonra başladı ve o zaman daservisi çağırdım. Dikişler iyice patladıktan sonra tekrar servis açtırmamı istediler ve öyle kaldı.
Bellona pişmanlıktır."
bellona-koltuklarimda-erken-cokme-ve-renk-degisimi-sorunu,https://www.sikayetvar.com/bellona/bellona-koltuklarimda-erken-cokme-ve-renk-degisimi-sorunu,BellonaKoltuklarımda Erken Çökme Ve Renk Değişimi Sorunu,Volkan,30 Aralık 2024 17:45,"2023 Aralık ayında alıp kendi imkanlarımla depoladığım Alissa 2+1 koltuk takımlarını 2024 Eylül-Ekim aylarında kullanmaya başladım. 2-3 ay sonunda tekli koltukta resimlerini ve videolarını eklediğim üzere süngerlerinde çökme, bükülme gibi sorunlar oluştu. Sözde leke tutmaz olan kumaş, resmen pantolon rengini içeri alır gibi renk değiştirdi. Korkumuzdan silmeden direkt Bellona'yı aradık. Ekip geldi. Sözlü olarak 'Evet, kumaşta sıkıntı var. Süngerde çökme yaşanmış' dedi. Ancak yazılıservisformunda kumaş kullanıcı hatası yazılmış. Sevgili Bellona yetkilileri, 'Koltukta 3 ay oturduğum için özür dilerim.'
Müşteri temsilcisi arkadaşları arıyorum. 'Servis ne dediyse o' gibisinden bir cevap veriyorlar.
Sorunum çözülse de bu şikayeti kaldırmayacağım! 2 ayda koltuk çökmez!"
yanlis-yatak-teslimati-ve-ilgisiz-hizmet,https://www.sikayetvar.com/bellona/yanlis-yatak-teslimati-ve-ilgisiz-hizmet,Yanlış Yatak Teslimatı Ve İlgisiz Hizmet,Alparslan,30 Aralık 2024 13:54,H*** Bellona mağazasından 15.11.2024 tarihinde vilza ranza aldık. Ranza yavrusu ve yatakları satın aldık. Alım yaparken özellikle yatak boyutlarını yavru yatağın ayrı olduğunun bilgisini aldık ve teyit edip ödemeyi tamamladık. 27 Aralık kurulum için geldiler yavru yatağa da normal yatak boyutlarını yatak getirmişler yavru yatağın açılmadığı ebatın büyük geldiğini belirtmemize rağmen hiçbir işlem yapılmadı. Gelen kisiler takoz koyun sunta kesin gibi çok gereksiz akılları verip gittiler. Bellona ismine güvenip alışveriş yaptık. Rezil olduk. Gerekli değişim için yetkili kişilerden dönüş bekliyorum. Aksi halde yasal yollardan hakkımı arayacağım.
bellona-subesi-ve-internet-fiyatlari-arasindaki-buyuk-fark,https://www.sikayetvar.com/bellona/bellona-subesi-ve-internet-fiyatlari-arasindaki-buyuk-fark,BellonaŞubesi Ve İnternet Fiyatları Arasındaki Büyük Fark,Ersin,30 Aralık 2024 11:01,Amasya merkez Bellona şubesinden aldığım bir ürünün internette belirtilen fiyattan oldukça yüksek olduğunu eve geldiğimde anladım. Müşteri temsilcisi ve bayi bu durumun kurumsal çalışma ilkeleri ile belirlendiğini söylediler. Kısacası bu firmanın bayi ve internet fiyatları birbirinden oldukça farklı. Herkesi bu konuda uyarıyorum. Vatandaşın bayiden beğenip internetten sipariş etmelerinin önüne geçebilecek bir çözümleri dahi yok.
teslim-edilmeyen-siparis-ve-iade-sorunu-125,https://www.sikayetvar.com/bellona/teslim-edilmeyen-siparis-ve-iade-sorunu-125,Teslim Edilmeyen Sipariş Ve İade Sorunu,Asef,29 Aralık 2024 16:36,40 gün önce Kayseri Bellona hale mobilya mağazasından peşin ödeme yaparak vermiş olduğum sipariş süresini geçmesine rağmen teslim edilmemiştir. Teslimat için tarih Ocak ayinin sonu denilmektedir. Sipariş iptali için sorduğumda %20 kesinti olacağı söylenmiştir. Her türlü mağdur ediliyorum. Ne ürünler elime geliyor ne paramiadeediliyor. Bellona tarafından çözüm bekliyorum.
kirik-koltuk-ayagi-icin-acil-cozum-bekliyorum,https://www.sikayetvar.com/bellona/kirik-koltuk-ayagi-icin-acil-cozum-bekliyorum,Kırık Koltuk Ayağı İçin Acil Çözüm Bekliyorum,Yasemin,28 Aralık 2024 16:38,"1 ay önce koltuklarım teslim edildi. Koltuğun ayağı kırıldı, biz oturmayacaksak neden alıyoruz? Bu konu için acil çözüm bekliyorum. Bu şikayetimi mağazaya belirttiğimde, kırılan parçayıservisten ücretli almam gerektiği söylendi. Sattığınız ürünün arkasında durun."
bellona-koltuk-takiminda-sunger-problemi-ve-ilgisizlik,https://www.sikayetvar.com/bellona/bellona-koltuk-takiminda-sunger-problemi-ve-ilgisizlik,BellonaKoltuk Takımında Sünger Problemi Ve İlgisizlik,Aymelek,27 Aralık 2024 23:05,"Bellona'dan aldığımız koltuk takımını birinci ay dolmadan ""süngerlerinin yumuşamasıyla şekil bozukluğundan kaynaklı sorun ile""servisi arayarak, toplam bu zamana kadar 8 kez servis eve gelip bakmış bulunmakta ve sadece 3 kez koltukları götürüp içindeki kumaşın kaydığından dolayı öyle olduğunu deyip geri getirmiş bulunmaktadırlar. Geriye kalan 5 kez geldiklerinde ise artık yapacak bir şey yok, biz bunları götürsek de bir şey değişmeyecek diyerek sadece bakıp gittiler. Koltuğun üzerinde oturulmamasına rağmen süngerlerinin kayması bizi şaşırtıyor. Koltukları götürdüklerinde ise günlerce getirmediler ve süngerin üstünde rezil olduk. Eve gelenlere karşı mağdurduk. Bir sürü yere yazmama rağmen, müşteri temsilcisini aramama rağmen kimse bu durumla ilgilenmedi, kimsenin umurunda olmadı. Bellona'dan kesinlikle bir şey almamaya özen gösteriniz, bir problem çıkınca ilgilenmiyorlar."
koltuk-takimi-teslimat-ve-degisim-surecinde-yasanan-sorunlar,https://www.sikayetvar.com/bellona/koltuk-takimi-teslimat-ve-degisim-surecinde-yasanan-sorunlar,Koltuk Takımı Teslimat Ve Değişim Sürecinde Yaşanan Sorunlar,Emine,27 Aralık 2024 21:45,"Bellona'dan almış olduğumuz Mavenne koltuk takımının 45 gün içinde teslim edileceği söylendi ve teslimat gerçekleşti. Teslimattan sonra, getiren elemanlarla birlikte bir koltuğun oturma yerinde ve üçlü koltuğun kafa kısmında yırtık, tekli koltukta ise çizik olduğunu fark ettik. Bunun üzerine mağazayı aradık. Mağaza, üçlü koltuğun değişeceğini ve tekli koltuğun kafasının değiştirileceğini söyledi. Bunun için kumaş talep ettik ve kumaşın gelmesini bekledik. Kumaş geldiğinde, üçlü koltuğun gövdesi ve oturma alanı değiştirildi. Ancak yırtık olan üçlü koltuğun yerine deforme ve pamuklaşmış kumaş geldi. Tekli koltuğun çizikleri için de kumaş talep edeceğiz. Üstelik diğer üçlü koltukta da delik olduğunu fark ettik ve bunu hemen mağazaya bildirdik. Kumaşta hasar olduğunu biz bile tespit ettik ama Bellona, her bir koltuğun gidiş gelişinin 45 gün sürdüğünü belirtti. Süreç uzadıkça uzadı ve kumaşın tamamen değiştirilmesini talep ettiğimde, bunun mümkün olmadığını söylediler. Tüketici Hakem Heyeti'ne gittim ve şu andaiadesini talep ettik. Bellona, problemleri çözmüyor. Memnun değiliz."
yatak-degisiminde-bellonanin-yetersiz-cozum-onerisi,https://www.sikayetvar.com/bellona/yatak-degisiminde-bellonanin-yetersiz-cozum-onerisi,Yatak DeğişimindeBellona'nın Yetersiz Çözüm Önerisi,Semih,27 Aralık 2024 17:23,"15.02.2023 tarihinde Kocaeli Çayırova Bellona'dan almış olduğumuz Bellona Golden Comfort yatak, 1 yıl dolmadan orta pet kısmında yamukluk oldu ve yatağın görünüşü bozuldu.Servisgelip önce üst pet kısmında sorun olduğunu söyledi ve değişim yaptı ama hiçbir şey değişmedi. Sonra tekrar geldiler ve orta pet değişecek dediler, ancak ellerinde pet yokmuş ve değişim kararı çıktı. Yani 2023'te üretimi duran bir paketin 2024'teyedek parçası bulunmuyor. Bellona büyük bir firma ve biz 2023'te 7.500 TL'ye aldığımız yatağı yenilemek için 24.000 TL ödememizi istiyorlar. Yatakta bizden kaynaklı bir sorun olmadığı halde değişim kararı çıkıyor. Bu yatağın bir üst modelini göndermeleri gerekirken, değişimde 7.500 TL üzerini aradaki farkı ben neden veriyorum? Bu hata Bellona'nın hatası, bana istediğim yatağı al demesi gerekirken komik bir teklif yapıyor. Koskoca Bellona, çok satan bir yatağın yedek parçasını bulundurmalı. Satarken de yok böyle iyi, yok şöyle iyi diyerek herkesi yanıltıyorlar. Komik cevaplar veren bayi ve servis çalışanlarını da kınıyorum. Buradan satarken hepsi bu yataktan kullanıyordu..."
bellona-matisse-takiminda-sunger-ve-gicirti-sorunu,https://www.sikayetvar.com/bellona/bellona-matisse-takiminda-sunger-ve-gicirti-sorunu,BellonaMatisse Takımında Sünger Ve Gıcırtı Sorunu,Şahin,27 Aralık 2024 15:13,Yaklaşık 10 ay önce Bellona'dan matisse takım aldım (3+3+1+1) ürün gelince 1 tane 3 lü koltuğun süngerinin yumuşak olduğunu gördük. Hemen 15 gün içindeservisçağırdım. Aynı kişi yapmıyor değişik ustadan olmuş olabilir. Koltuğu değiştirerek kullanın falan dediler. İkinci kez tekrar çağırdım gene servis kabul etmedi. Fakat son gelinen durumda koltuk su yatağı gibi oldu ve eski demir divanlar gibi rahatsız edici Gıcıktılar çıkartmaya başladı. Sünger yumuşaklığı ve gıcırtı sorununu çözelim. Bu durumun acil çözümünü sağlayın ya da tüketici hakem heyetiyle çözüm sağlayalım. Artık 3 lü koltuğun teşhirden geldiğini düşünüyoruz.
bellona-kanepe-ses-sikayeti-video,https://www.sikayetvar.com/bellona/bellona-kanepe-ses-sikayeti-video,BellonaKanepe Ses Şikayeti!,Barış,26 Aralık 2024 08:47,
sifir-yatakta-bitmeyen-sorunlar-ve-ilgisizlik,https://www.sikayetvar.com/bellona/sifir-yatakta-bitmeyen-sorunlar-ve-ilgisizlik,Sıfır Yatakta Bitmeyen Sorunlar Ve İlgisizlik,Sibel,25 Aralık 2024 23:25,"2024 Ağustos ayı sonunda Sancaktepe'de Bellona Sezer Mobilya'dan (Sezer Petrol firma adı) bir yatak aldım. Birkaç gün içinde ürünle ilgili problemler olduğunu ilettim. Sıfır olan ürünün üzerinde dalgalanmalar mevcuttu. Firmadan kontrole gelindi, bir ay daha kullanın, problemi ortadan kalkmazsa yenisiyle değişeceklerini söylediler. Ben ürünü bir aydan biraz daha fazla kullandım ama maalesef problem ortadan kalkmadı ve tam tersi yatağın şekil bozuklukları gittikçe arttı. Firma ile tekrar görüştüm; yine uzun uğraşlar sonucu yaklaşık 5-6 kez aradıktan sonra gelip alacaklarını söylediler yatağı. Sonunda uzun uğraşlar sonucu 16 Aralık'ta yatak evimden alındı. 25 Aralık'ta üzerinden on gün geçtiğini ve yeni yatağın ne zaman geleceğini sormak için aradım. Ve bilgilerinin olmadığını söyleyip fabrikayı aradılar. Gün içinde tekrar ulaştım Sezer Petrol Bellona firmasına, bu defa da telefonda görüştüğüm kişi teslim tarihinin belli olmadığını, yatağın tadilatının devam ettiğini söyledi. Ben bunu kesinlikle kabul etmiyorum; sıfır yatak aldım, bir hafta içinde problemi bildirdim ama şu anda bana sanki birkaç yıl kullanılmış problemli bir yatağı tadilat yapıp göndermeye çalışıyorlar. Kesinlikle kabul etmiyorum. Telefonda sözlü olarak konuşup problemin çözülmesi için çabaladım ama maalesef problemle ilgilenilmiyor. @Bellona @bellonasezermobilya"
kalitesiz-urun-ve-ilgisiz-hizmet-bellona-hayal-kirikligi,https://www.sikayetvar.com/bellona/kalitesiz-urun-ve-ilgisiz-hizmet-bellona-hayal-kirikligi,Kalitesiz Ürün Ve İlgisiz Hizmet:BellonaHayal Kırıklığı,Hakan,25 Aralık 2024 13:47,"Bellona dan Peşin para Ruby s sıfır koltuk takımı aldım. Koltuklar evimize geldi. Tekli koltukların dikişlerinde potluk var yırtık var üçlünün birinde yırtık var Bellona arması kırık. Çocuğa yatak aldık. Onunda başlığında çatlak var. Durumu ilettik 1 ay oldu. Arayan soran yok ben sıfır ürün almışım peşin para sözde Bellona kaliteli diye, ben aylarca beklemek zorunda mıyımmüşteri hizmetlerini arıyorum yapacak bir şeyimiz yok bekleyin diyor görün Bellona'nın hizmetini bir daha tövbe olsun ne ben ne bir yakınıma aldırmam"
koltuk-yaylari-ve-musteri-hizmetleri-sorunu,https://www.sikayetvar.com/bellona/koltuk-yaylari-ve-musteri-hizmetleri-sorunu,Koltuk Yayları Ve Müşteri Hizmetleri Sorunu,Arif,25 Aralık 2024 12:44,"06.06.2023 tarihinde Adana Özdoğan şubesinden yemek masası ve oturma grubu aldım. Ürünler 2 ay sonra teslim edildi. Ürün alındıktan sonra koltukların altından yaylar astarlarını yırtarak çıkmaya başladı. İki kezservisten gelerek bu çıkan yaylar tekrar takıldı, yırtılan astarlar üstünkörü zımbalandı ama çözüm olmadı. Sürekli bu yaylar çıkıp astarlarını yırtmakta. Bellonamüşteri hizmetlerine ulaşabilirseniz, görüşen hanımefendi 'almasaydın' modunda tavırlar sergiliyor. Bellona iyidir diye alıyorsunuz ama aldığınız tarihten itibaren markanın sorunlarını anlamış olduk."
teslimat-sorunu-ve-teshir-urunu-soku,https://www.sikayetvar.com/bellona/teslimat-sorunu-ve-teshir-urunu-soku,Teslimat Sorunu Ve Teşhir Ürünü Şoku,Tayfun,25 Aralık 2024 09:35,"İyi günler. Diyarbakır'da yaşıyorum, Ceylan AVM içerisinde zemin katta bulunan Bellona Aranan Mobilya isimli iş yerinden 14.12.2024 tarihinde 7.000 TL karşılığında Mirante marka zigon sehpa satın aldık. Bayiden almamız durumunda 5 gün içerisinde teslim alabileceğimizi, eve gelmesi durumunda teslimatın 2 haftayı bulacağını söylemeleri üzerine kendilerine bayiden kendimizin alacağımızı söyledik. Kredi kartından 5 taksit ile ödemesini yapıp ayrıldık. Aradan 1 hafta geçmesine rağmen tarafımızı arayan olmayınca, 23.12.2024 tarihinde aldığımız iş yerini aradığımızda siparişimizin geldiğini ancak Diyarbakır'da bulunan yine kendilerine ait olan Aranan Mobilya Diclekent şubesinden alabileceğimizi söylediler. Biz de sıkıntı olmadığını, alabileceğimizi söyledik. Daha sonra bir karışıklık olduğunu, ürünümüzü Şanlıurfa Yolu KYK öğrenci yurdu yanında bulunan Aranan Mobilya Urfa Yolu şubelerinden teslim alabileceğimizi söylemeleri üzerine anlaşarak telefonu kapattık. 23.12.2024 günü saat 19.20 sıralarında Urfa yolunda bulunan Bellona bayine gittiğimde bana teslim etmek üzere açıkta bulunan teşhir ürününü gösterdiler. Ben de bu ürünün teşhir olduğunu kabul etmediğimi söyledim. Ürünü almadan oradan ayrıldıktan sonra ürünü satın aldığım yeri arayıp durumu izah ettim, ürünü teslim almadığımı ilettim. Bana dönüş yapılacağını söylediler. 24.12.2024 günü bana dönüş olmayınca ben kendilerini tekrar aradım. Bana ürünün olmadığını, teşhir ürünü almam ya da ürünü iptal ettirmem gerektiğini söylediler. Bahse konu ürünü hem internet üzerindeki satış fiyatından pahalıya satan hem de bizi zor durumda bırakan teşhir ürününü satmaya çalışan, hiçbir türlü müşteriye değer vermeyen Aranan Mobilya Bellona hakkında şikayetçiyim."
bellona-bazayi-monte-edenler-vura-kira-monte-ettiler-video,https://www.sikayetvar.com/bellona/bellona-bazayi-monte-edenler-vura-kira-monte-ettiler-video,BellonaBazayı Monte Edenler Vura Kıra Monte Ettiler!,Ceren,25 Aralık 2024 09:02,
bellona-koltuk-takiminda-makas-sorunu-ve-ilgisizlik,https://www.sikayetvar.com/bellona/bellona-koltuk-takiminda-makas-sorunu-ve-ilgisizlik,BellonaKoltuk Takımında Makas Sorunu Ve İlgisizlik,Samet,25 Aralık 2024 08:55,"Bellona marka koltuk takimimin 3 lu kanepesinde makas sorunu yaşıyorum. Sırt dayama kısmi dik durmuyor. 9 gün önce arıza kaydı açtırdım 444 33 99 numaralı müşteri hizmetlerinden. Lakin inanın ne bir arayan, ne bir soran, ne bir ilgilenen var. Arıza kaydı numaramı verin. Takip için diyorum, öyle bir numara yok diyorlar. Kaç günde arayacaksınız diyorum, biliyorlar. Velhasıl güvendik Bellona aldık, lakin mahalle arasında bir mobilyacıdan alsaydık daha fazla ilgilenir, malinin arkasında dururdu. Bellona'yı bir daha asla evimden içeriye sokmam, satış sonrası destek vermiyorlar çünkü."
caprice-yavrulu-baza-gicirti-sorunu-ve-cozum-eksikligi,https://www.sikayetvar.com/bellona/caprice-yavrulu-baza-gicirti-sorunu-ve-cozum-eksikligi,Caprice Yavrulu Baza Gıcırtı Sorunu Ve Çözüm Eksikliği,Ragıp,24 Aralık 2024 15:10,Caprice Yavrulu Baza / Embos Krem /100*200 ürünümle ilgili yatağa yattıktan belli bir süre sonra yatak içindeki dönüş hareketlerinde rahatsız edici ve uykudan uyandıracak şekilde gıcırtı sesleri gelmektedir. Caprice yavrulu baza ürününü oda içerisinde alandan tasarruf etmek için almış olup sürekli olarak kullanmayıp ihtiyaç halinde yatağın alt kısmından çıkartarak kullanmaktayız. Yatağın altından harici olarak çıkartılarak açılır şekilde kullanılan bu ürün için 2 kez servis kaydı Bellonamüşteri hizmetlerini arayarak oluşturulmuştur. Fakat hiçbir çözüm sunulmamıştır. Sorunumun yetkili birimlerce giderilmesini gerekirse ürünümün değiştirilmesini ya da paraiadesinin yapılmasını talep ediyorum.
bellona-yanlis-olcu-verilmesi-kaynakli-urun-kullanamama-video-1,https://www.sikayetvar.com/bellona/bellona-yanlis-olcu-verilmesi-kaynakli-urun-kullanamama-video-1,BellonaYanlış Ölçü Verilmesi Kaynaklı Ürün Kullanamama!,Gözde,24 Aralık 2024 10:31,
bellona-yatakta-bitmeyen-sorunlar,https://www.sikayetvar.com/bellona/bellona-yatakta-bitmeyen-sorunlar,BellonaYatakta Bitmeyen Sorunlar,Akın,24 Aralık 2024 10:00,"Bellona marka Active Comfort yeni ürünü olan yatağı aldık. Aldığımız günden beri sorun yaşıyoruz, 2 kereservisgeldi. Yataktan gıcırtı gibi ses geliyor. Orta kısmı çöktü, 1. servis aldı. Aynı sorun ile 4 gün sonra geldi. Tamam diyorlar, yine aynı sorun devam etti. Servis tekrar geldi, 2 hafta geçti. Ürün serviste, bu sefer de pet değişimi yapılacak deniyor. İlk başta neden yapılmadı? Ürünün değişimini ya daiadesini talep ediyorum."
bellona-mobilyada-sorun-video,https://www.sikayetvar.com/bellona/bellona-mobilyada-sorun-video,BellonaMobilyada Sorun!,Sara,24 Aralık 2024 08:53,
bellona-ses-cikiyor-yeni-aldigim-urunden-video,https://www.sikayetvar.com/bellona/bellona-ses-cikiyor-yeni-aldigim-urunden-video,BellonaSes Çıkıyor Yeni Aldığım Üründen,Cahide,24 Aralık 2024 08:28,
bellona-iade-etmek-istiyorum-video,https://www.sikayetvar.com/bellona/bellona-iade-etmek-istiyorum-video,Bellonaİade Etmek İstiyorum!,Mine,24 Aralık 2024 08:22,
bellona-yatakta-cokme-ve-kotu-servis-deneyimi,https://www.sikayetvar.com/bellona/bellona-yatakta-cokme-ve-kotu-servis-deneyimi,BellonaYatakta Çökme Ve Kötü Servis Deneyimi,Ali,23 Aralık 2024 15:52,"Bellona active comfort model yatak satın aldık. Temmuz 20 de verdiğimiz sipariş Eylül ayında teslim edildi. Geçen ay yatak çöktüğü içinservisçağırdık. Baktılar yatağı ters yapın (çift taraflı) 15-20 güne düzelir dendi. Baktı abi bazan da yeniymiş dedi. Şimdi düzelmediği için tekrar servis çağırdık. Gelen servis bir bahane bulamayınca kullanıcı hatası demiş ve evdekilere argo kelimeler kullanmışlar. Yatağın 120 gün sorgusuz sualsiz değişim hakkı var, 3 yıl sünger 10 yıl yay garantisi var sözde. Ama daha 120 gün dolmadan çöken yatağa çok kötü bir servis hizmeti vererek kullanıcı hatası diye rapor tutmaya kalkıyorlar. 4 ay dolmadan servis geldi ve ben bu yatağın değişimini istiyorum ancak hiçbir muhatap yok."
